Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region
0.0,0.03823529411764692,0.880701754385965,0.6769230769230768,0.4852941176470589,0.8063333333333332,0.35614285714285715,0.9353581588518431,0.08006535947712423,0.5877422734415925,0.0,0.25,1.0,0.25,0.25,0.4528043775649795,1.0,0.12661016949152543,1.0
0.0,0.2029411764705884,0.5819298245614035,0.9538461538461539,0.6205882352941177,0.8733333333333334,0.3824285714285714,0.09922338565444064,0.3251633986928105,0.09219486642221059,0.8333333333333333,0.75,1.0,0.0,0.5,0.5807113543091655,1.0,0.4122033898305085,0.5
0.3333333333333333,0.5205882352941178,0.36245614035087714,0.9153846153846154,0.8911764705882352,0.007999999999999952,0.3405714285714286,0.04703298110278437,0.38888888888888895,0.6589837611314825,0.3333333333333333,0.75,0.6666666666666666,0.5,0.75,0.7332421340629275,0.5,0.7728813559322034,0.75
0.0,0.41176470588235303,0.9356140350877191,0.7846153846153846,0.17941176470588235,0.9376666666666668,0.23799999999999993,0.5698052662534859,0.4991830065359477,0.70979570455736,0.3333333333333333,0.25,0.6666666666666666,0.0,0.5,0.3912448700410397,0.5,0.5615254237288136,0.5
1.0,0.4529411764705884,0.9656140350877191,0.2846153846153846,0.6676470588235295,0.8183333333333332,0.8324285714285713,0.6867375395609188,0.16993464052287588,0.7763226820324778,1.0,0.25,1.0,1.0,0.25,0.4883720930232558,0.5,0.34711864406779663,0.0
1.0,0.2823529411764707,0.5519298245614035,0.3999999999999999,0.4764705882352941,0.3753333333333334,0.8841428571428571,0.04149145164065282,0.2606209150326798,0.06286013619696176,0.5,0.25,0.3333333333333333,0.0,0.75,0.057455540355677154,0.5,0.23135593220338985,0.0
0.0,0.9323529411764708,0.15052631578947362,0.7999999999999999,0.061764705882352944,0.09933333333333333,0.10057142857142853,0.6052790570197375,0.2769607843137255,0.8376113148245155,0.3333333333333333,1.0,0.6666666666666666,1.0,0.25,0.8153214774281805,1.0,0.508135593220339,0.75
0.3333333333333333,0.8588235294117648,0.5382456140350876,0.8769230769230768,0.3588235294117647,0.20399999999999996,0.29357142857142854,0.3204404415618711,0.35539215686274517,0.006286013619696176,0.5,0.25,0.6666666666666666,0.0,0.75,0.28454172366621067,1.0,0.6354237288135594,0.5
0.0,0.385294117647059,0.6524561403508771,0.8692307692307691,0.058823529411764705,0.7363333333333334,0.4501428571428571,0.8994442466120649,0.2573529411764707,0.21896280775275015,0.8333333333333333,0.25,0.3333333333333333,0.5,0.25,0.5294117647058824,1.0,0.8533898305084746,1.0
0.3333333333333333,0.06470588235294117,0.9873684210526315,0.6307692307692309,0.2647058823529412,0.7969999999999998,0.9747142857142856,0.3737951674662207,0.22957516339869277,0.6699842849659507,0.8333333333333333,0.75,0.6666666666666666,1.0,1.0,0.8830369357045144,0.5,0.24033898305084747,0.0
1.0,0.0117647058823529,0.1621052631578947,0.32307692307692304,0.55,0.5576666666666666,0.9304285714285712,0.9044016148456975,0.20261437908496738,0.6610790990047145,0.0,0.25,1.0,0.25,1.0,0.7482900136798906,0.5,0.24016949152542375,0.5
0.0,0.8264705882352943,0.4685964912280701,0.0076923076923077205,0.055882352941176466,0.07799999999999996,0.9468571428571428,0.588442410105189,0.5114379084967321,0.24096385542168675,0.5,0.75,0.6666666666666666,0.5,0.25,0.21135430916552667,1.0,0.022711864406779664,0.0
0.3333333333333333,0.01764705882352957,0.9770175438596491,0.4076923076923077,0.7411764705882353,0.32966666666666666,0.7947142857142855,0.21679983675494438,0.5596405228758171,0.5599790466212677,0.3333333333333333,0.25,0.3333333333333333,0.0,0.25,0.1265389876880985,0.5,0.12779661016949154,0.5
0.0,0.20000000000000018,0.8443859649122807,0.8769230769230768,0.5735294117647058,0.6173333333333332,0.322,0.2281069575202756,0.08823529411764708,0.37244630696699843,1.0,0.0,0.3333333333333333,1.0,0.25,0.21477428180574554,1.0,0.7215254237288136,0.0
0.3333333333333333,0.40294117647058836,0.02631578947368421,0.7,0.1764705882352941,0.628,0.7525714285714287,0.31001756484789805,0.1576797385620915,0.3640649554740702,1.0,0.0,0.3333333333333333,0.0,1.0,0.8119015047879616,1.0,0.9155932203389832,0.25
0.6666666666666666,0.13235294117647056,0.31912280701754386,0.9923076923076922,0.9205882352941177,0.004333333333333356,0.1889999999999999,0.23734550736003138,0.29575163398692816,0.106862231534835,0.5,1.0,0.3333333333333333,0.0,0.75,0.6196990424076607,1.0,0.9627118644067797,0.25
0.0,0.947058823529412,0.9080701754385965,0.3846153846153847,0.1264705882352941,0.09399999999999997,0.7669999999999999,0.9762374415338634,0.3978758169934641,0.0675746464117339,0.6666666666666666,0.0,0.3333333333333333,1.0,0.5,0.16279069767441862,1.0,0.6969491525423729,0.5
0.0,0.361764705882353,0.8433333333333333,0.25384615384615383,0.9029411764705882,0.43066666666666664,0.8639999999999999,0.573658329698997,0.29003267973856217,0.6788894709271871,0.8333333333333333,1.0,1.0,0.0,1.0,0.8283173734610123,1.0,0.758813559322034,0.75
0.6666666666666666,0.41176470588235303,0.8226315789473684,0.7615384615384615,0.9705882352941176,0.2536666666666666,0.6587142857142856,0.12289391872156716,0.2998366013071896,0.3237297014143531,0.3333333333333333,0.25,1.0,0.5,0.5,0.3755129958960328,1.0,0.4222033898305085,0.5
1.0,0.09411764705882364,0.3617543859649123,0.3153846153846154,0.9823529411764705,0.6986666666666667,0.9089999999999998,0.9906854291784533,0.5220588235294119,0.9381875327396543,0.6666666666666666,1.0,1.0,0.0,0.75,0.9822161422708618,1.0,0.5966101694915255,0.0
0.0,0.9117647058823533,0.653859649122807,0.25384615384615383,0.18529411764705883,0.705,0.10814285714285715,0.21401906926311662,0.1470588235294118,0.1356731272917758,0.8333333333333333,0.75,0.3333333333333333,1.0,0.5,0.31532147742818056,0.5,0.0828813559322034,0.75
0.6666666666666666,0.30000000000000004,0.09333333333333332,0.14615384615384613,0.7235294117647059,0.6196666666666667,0.428,0.868811792054607,0.4403594771241831,0.6270298585646936,0.5,0.0,0.6666666666666666,0.5,1.0,0.9309165526675787,1.0,0.29084745762711867,0.5
0.6666666666666666,0.723529411764706,0.5026315789473683,0.6692307692307692,0.5882352941176471,0.934,0.5904285714285713,0.5687209669868883,0.3594771241830066,0.5458355159769513,0.5,1.0,0.6666666666666666,0.0,1.0,0.9131326949384405,0.5,0.542542372881356,0.75
0.6666666666666666,0.8147058823529414,0.09140350877192985,0.27692307692307694,0.9264705882352942,0.039333333333333276,0.595142857142857,0.9266157459458811,0.3161764705882354,0.07071765322158198,0.5,0.25,0.3333333333333333,0.25,1.0,0.8789329685362517,0.5,0.47288135593220343,0.0
0.6666666666666666,0.9382352941176473,0.2887719298245614,0.5461538461538461,0.8323529411764706,0.5296666666666666,0.9684285714285714,0.5577139290444162,0.3439542483660132,0.7642744892613934,0.8333333333333333,0.75,1.0,0.0,0.75,0.5622435020519836,0.5,0.5808474576271186,0.5
0.0,0.8676470588235294,0.46736842105263154,0.12307692307692308,0.7970588235294118,0.943,0.8632857142857142,0.39469693635443387,0.309640522875817,0.9392352016762704,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0,0.6559507523939808,0.5,0.8728813559322034,0.5
0.6666666666666666,0.8382352941176472,0.4161403508771929,0.0,0.4764705882352941,0.926,0.32542857142857146,0.8783184158827837,0.4942810457516341,0.2063907805133578,1.0,0.75,0.6666666666666666,1.0,0.25,0.34678522571819426,0.5,0.9115254237288136,1.0
1.0,0.3323529411764705,0.0005263157894736803,0.9076923076923077,1.0000000000000002,0.30899999999999994,0.10042857142857142,0.3168594532090857,0.19771241830065367,0.5374541644840231,0.0,0.0,0.3333333333333333,0.5,0.25,0.4548563611491108,1.0,0.33661016949152545,0.5
0.0,0.5117647058823531,0.022807017543859665,0.3538461538461538,0.9294117647058823,0.8466666666666666,0.07528571428571423,0.514285942920246,0.12745098039215685,0.6726034573074908,0.0,1.0,1.0,0.0,0.5,0.6696306429548563,1.0,0.7838983050847458,0.0
1.0,0.4794117647058824,0.655438596491228,0.09230769230769231,0.11764705882352941,0.16833333333333333,0.4864285714285714,0.06325745905870021,0.08823529411764708,0.3247773703509691,0.3333333333333333,1.0,1.0,0.5,1.0,0.19425444596443228,0.5,0.7783050847457628,0.75
0.3333333333333333,0.7264705882352942,0.6103508771929824,0.8076923076923078,0.9411764705882353,0.6769999999999999,0.4908571428571428,0.3328038538636664,0.4730392156862745,0.9884756416972237,0.0,1.0,0.6666666666666666,0.25,0.5,0.2332421340629275,1.0,0.46542372881355937,0.75
0.3333333333333333,0.4323529411764706,0.6226315789473684,0.576923076923077,0.11176470588235293,0.2899999999999999,0.7978571428571426,0.9761214095090246,0.09885620915032683,0.25039287585123104,1.0,0.25,1.0,0.25,1.0,0.7147742818057455,0.5,0.9915254237288136,0.0
0.0,0.7882352941176474,0.8440350877192981,0.946153846153846,0.5794117647058823,0.04633333333333334,0.21957142857142847,0.457294213202844,0.4844771241830066,0.9973808276584599,0.5,0.25,0.3333333333333333,1.0,0.25,0.5041039671682627,1.0,0.5657627118644069,0.25
0.6666666666666666,0.8470588235294119,0.037543859649122824,0.6153846153846154,0.31176470588235294,0.248,0.26371428571428573,0.26413690178489263,0.4240196078431373,0.6668412781561027,0.3333333333333333,0.75,0.6666666666666666,0.5,1.0,0.9274965800273598,1.0,0.3610169491525424,0.0
0.3333333333333333,0.6882352941176473,0.7166666666666667,0.015384615384615413,0.5352941176470588,0.33499999999999996,0.12228571428571428,0.7744817569649223,0.42810457516339884,0.5091671031953903,0.8333333333333333,1.0,1.0,1.0,0.25,0.4110807113543092,1.0,0.7864406779661017,0.0
0.0,0.014705882352941124,0.4708771929824562,0.1076923076923077,0.4911764705882353,0.8093333333333333,0.2435714285714285,0.36967403003228894,0.14297385620915037,0.785227867993714,0.8333333333333333,0.75,1.0,0.25,0.5,0.3679890560875513,1.0,0.8454237288135594,0.25
0.0,0.3529411764705883,0.6084210526315789,0.46153846153846156,0.5,0.046999999999999986,0.562857142857143,0.28661510576919236,0.004084967320261423,0.25248821372446306,1.0,1.0,0.6666666666666666,0.25,0.75,0.606703146374829,0.5,0.5805084745762712,0.5
0.0,0.9705882352941178,0.48964912280701745,0.25384615384615383,0.7941176470588235,0.01966666666666661,0.5695714285714286,0.6965442462119545,0.4852941176470589,0.5531691985332635,0.0,0.75,0.3333333333333333,0.0,0.25,0.35567715458276333,0.5,0.7425423728813559,1.0
1.0,0.19117647058823528,0.1157894736842105,0.6076923076923078,0.30882352941176466,0.7676666666666666,0.4649999999999999,0.724331915608708,0.12254901960784315,0.10529072812991096,0.8333333333333333,0.25,1.0,1.0,0.75,0.9507523939808481,0.5,0.428135593220339,0.75
0.6666666666666666,0.05294117647058827,0.6329824561403508,0.19230769230769235,0.6764705882352942,0.3543333333333333,0.1791428571428571,0.965838571445719,0.24264705882352944,0.09848088004190676,0.3333333333333333,0.75,0.3333333333333333,0.25,0.25,0.2968536251709986,0.5,0.08,0.5
0.3333333333333333,0.5382352941176471,0.3019298245614035,0.20000000000000007,0.42058823529411765,0.08333333333333331,0.8939999999999999,0.33002708747614345,0.14297385620915037,0.6684127815610268,0.5,0.25,0.6666666666666666,1.0,0.75,0.19015047879616964,1.0,0.9149152542372881,0.75
0.0,0.6941176470588237,0.7773684210526316,0.23076923076923073,0.40294117647058825,0.9423333333333334,0.6621428571428569,0.8390395749226787,0.1960784313725491,0.11891042430591933,0.5,0.0,1.0,0.25,0.25,0.8919288645690835,1.0,0.6957627118644069,0.0
1.0,0.973529411764706,0.8836842105263156,0.6769230769230768,0.5470588235294118,0.6566666666666666,0.7025714285714286,0.9290804261976305,0.20588235294117652,0.46202200104766894,0.0,1.0,0.6666666666666666,0.25,0.75,0.35567715458276333,0.5,0.5722033898305086,0.5
0.3333333333333333,0.38235294117647056,0.2343859649122807,0.5692307692307692,0.9205882352941177,0.34433333333333327,0.39985714285714286,0.7864450588362388,0.24754901960784326,0.5955997904662127,1.0,0.25,0.6666666666666666,1.0,0.25,0.761969904240766,0.5,0.6310169491525424,0.75
1.0,0.5058823529411764,0.3026315789473684,0.3846153846153847,0.061764705882352944,0.896,0.19257142857142845,0.2554505043391977,0.531045751633987,0.7370350969093766,0.0,0.25,0.6666666666666666,1.0,0.75,0.6142270861833106,1.0,0.039830508474576275,0.75
0.6666666666666666,0.09117647058823541,0.8608771929824561,0.8307692307692306,0.24411764705882355,0.9546666666666667,0.5937142857142856,0.6629189656345151,0.5277777777777779,0.9287585123101101,0.5,0.25,1.0,0.25,1.0,0.8919288645690835,1.0,0.9742372881355933,0.5
0.0,0.9264705882352944,0.7091228070175438,0.9615384615384616,0.7000000000000001,0.5073333333333333,0.742285714285714,0.124370326210034,0.07924836601307189,0.8475641697223678,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.20725034199726403,1.0,0.6552542372881356,0.0
0.3333333333333333,0.12647058823529433,0.3589473684210526,0.9923076923076922,0.6911764705882354,0.021999999999999964,0.18042857142857144,0.5161464564219725,0.03921568627450983,0.5725510738606601,0.6666666666666666,0.0,0.3333333333333333,0.5,0.5,0.4945280437756498,0.5,0.13898305084745763,0.75
0.6666666666666666,0.10882352941176476,0.7980701754385965,0.07692307692307698,0.8441176470588236,0.0006666666666666488,0.05899999999999994,0.842620563275464,0.3153594771241831,0.8580408590885281,0.3333333333333333,1.0,0.6666666666666666,0.25,1.0,0.38577291381668943,0.5,0.5420338983050847,0.25
0.6666666666666666,0.1823529411764706,0.5768421052631579,0.7692307692307693,0.988235294117647,0.11633333333333329,0.7889999999999999,0.17817317579651984,0.4722222222222222,0.44421162912519646,0.5,0.75,0.3333333333333333,1.0,1.0,0.31053351573187415,1.0,0.11423728813559322,0.75
0.0,0.16764705882352948,0.11350877192982456,0.6846153846153845,0.21470588235294116,0.783,0.18971428571428567,0.814520807742937,0.3970588235294118,0.30330015715034053,0.5,0.0,1.0,0.25,0.5,0.11285909712722297,1.0,0.7771186440677966,1.0
0.0,0.4294117647058824,0.8289473684210525,0.06153846153846154,0.4323529411764706,0.2566666666666666,0.8868571428571428,0.23125982771244863,0.42647058823529427,0.4552121529596648,0.6666666666666666,0.25,0.6666666666666666,0.5,0.5,0.1874145006839945,0.5,0.6484745762711864,1.0
0.6666666666666666,0.07352941176470584,0.6856140350877192,0.5307692307692308,0.5823529411764706,0.007666666666666655,0.15742857142857142,0.698724848058064,0.03594771241830069,0.9030906233630174,0.8333333333333333,0.0,0.6666666666666666,0.0,0.25,0.03283173734610123,0.5,0.2506779661016949,0.25
0.6666666666666666,0.4558823529411764,0.1657894736842105,0.046153846153846156,0.9970588235294119,0.9916666666666666,0.9714285714285713,0.3232572189924419,0.3300653594771241,0.1529596647459403,0.6666666666666666,0.0,1.0,1.0,0.25,0.9233926128590971,1.0,0.28779661016949154,0.0
0.0,0.31470588235294117,0.610701754385965,0.9923076923076922,0.5529411764705883,0.9599999999999999,0.2741428571428571,0.055999455849814556,0.08578431372549022,0.2451545311681509,0.5,0.25,1.0,1.0,1.0,0.40834473324213405,0.5,0.472542372881356,0.0
0.3333333333333333,0.9205882352941179,0.2943859649122807,0.26153846153846155,0.04117647058823529,0.6693333333333332,0.8084285714285713,0.3064845897467701,0.25816993464052296,0.21005762179151388,1.0,0.25,0.3333333333333333,0.25,0.75,0.43912448700410395,0.5,0.19542372881355932,0.75
1.0,0.07647058823529407,0.8540350877192981,0.5076923076923077,0.5735294117647058,0.59,0.599142857142857,0.09962349608491945,0.26388888888888895,0.07805133577789419,1.0,0.0,0.3333333333333333,0.5,0.5,0.6778385772913816,0.5,0.6166101694915255,0.25
1.0,0.11764705882352944,0.3284210526315789,0.923076923076923,0.5852941176470587,0.9096666666666665,0.8872857142857142,0.7709207741336609,0.04411764705882354,0.2388685175484547,0.3333333333333333,0.25,0.3333333333333333,1.0,0.5,0.012311901504787962,0.5,0.7322033898305085,0.75
0.6666666666666666,0.8264705882352943,0.5836842105263158,0.7,0.17352941176470588,0.3576666666666667,0.972,0.33747314258735417,0.04820261437908496,0.27606076479832375,1.0,0.75,1.0,1.0,0.25,0.9562243502051984,1.0,0.5945762711864407,0.0
0.6666666666666666,0.24117647058823533,0.9328070175438596,0.923076923076923,0.5176470588235295,0.28500000000000003,0.19271428571428567,0.6153698420764131,0.5008169934640524,0.8365636458878994,1.0,1.0,0.3333333333333333,0.5,0.25,0.5355677154582763,0.5,0.5967796610169492,0.5
0.0,0.9147058823529415,0.0036842105263158176,0.15384615384615385,0.3411764705882353,0.7146666666666665,0.09457142857142858,0.5095046232760242,0.3031045751633987,0.6322682032477738,0.3333333333333333,1.0,1.0,0.25,0.5,0.2818057455540356,1.0,0.6861016949152543,0.0
1.0,0.2529411764705882,0.4715789473684211,0.2846153846153846,0.6970588235294118,0.33266666666666667,0.5111428571428571,0.6612104940963706,0.009803921568627472,0.9837611314824516,1.0,0.75,0.6666666666666666,1.0,0.75,0.27428180574555405,1.0,0.42779661016949155,0.0
0.3333333333333333,0.8970588235294117,0.4475438596491228,0.923076923076923,0.02352941176470588,0.8510000000000001,0.2792857142857142,0.7609940343534816,0.5629084967320263,0.10057621791513882,0.3333333333333333,1.0,1.0,0.0,0.5,0.5978112175102599,1.0,0.9586440677966103,0.5
0.6666666666666666,0.947058823529412,0.3121052631578947,0.25384615384615383,0.3264705882352941,0.5483333333333332,0.39199999999999996,0.21601562031120589,0.08415032679738566,0.27239392352016767,1.0,0.0,0.3333333333333333,0.25,0.25,0.9500683994528044,0.5,0.9198305084745764,0.75
0.6666666666666666,0.5470588235294118,0.6931578947368421,0.8076923076923078,0.4676470588235294,0.8666666666666666,0.7769999999999999,0.9773497485305944,0.30147058823529416,0.5123101100052384,0.3333333333333333,1.0,1.0,1.0,1.0,0.43502051983584133,0.5,0.5738983050847458,0.75
0.6666666666666666,0.6735294117647062,0.6835087719298245,0.41538461538461535,0.6794117647058824,0.22666666666666668,0.49785714285714283,0.9303287707407244,0.5204248366013072,0.3876375065479309,1.0,1.0,0.3333333333333333,0.5,0.75,0.8618331053351573,0.5,0.37474576271186444,1.0
0.0,0.3382352941176472,0.7794736842105263,0.4538461538461538,0.39705882352941174,0.43399999999999994,0.1175714285714285,0.04138742292872833,0.16094771241830064,0.4777370350969094,0.0,0.75,0.3333333333333333,1.0,0.5,0.9842681258549931,1.0,0.21033898305084747,0.5
0.6666666666666666,0.16470588235294126,0.23684210526315785,0.07692307692307698,0.9411764705882353,0.2653333333333333,0.41399999999999987,0.6516998691638892,0.04411764705882354,0.36982713462545835,1.0,0.25,0.3333333333333333,1.0,0.5,0.0,0.5,0.6774576271186441,0.25
0.3333333333333333,0.6823529411764708,0.8159649122807017,0.8384615384615383,0.36764705882352944,0.07799999999999996,0.6052857142857142,0.3849182374335317,0.3799019607843138,0.3493975903614458,1.0,0.0,0.6666666666666666,0.25,0.5,0.9993160054719562,0.5,0.8103389830508475,0.0
1.0,0.4911764705882353,0.14333333333333337,0.05384615384615388,0.4882352941176471,0.6296666666666667,0.3594285714285714,0.1446079117836523,0.5163398692810459,0.09219486642221059,0.3333333333333333,0.75,0.3333333333333333,0.5,0.5,0.29001367989056087,1.0,0.11559322033898306,1.0
0.6666666666666666,0.30294117647058827,0.645438596491228,0.5384615384615384,0.8235294117647058,0.8986666666666666,0.23528571428571426,0.5778995002620724,0.4950980392156864,0.5170246202200105,0.8333333333333333,0.75,0.3333333333333333,0.0,0.75,0.9883720930232558,0.5,0.1293220338983051,0.5
0.6666666666666666,0.7294117647058824,0.967719298245614,0.14615384615384613,0.9705882352941176,0.912,0.2108571428571428,0.055739384070003326,0.02532679738562088,0.15557883708748035,0.5,0.75,1.0,1.0,1.0,0.19151846785225718,0.5,0.8035593220338983,0.5
0.6666666666666666,0.18529411764705883,0.20999999999999996,0.8230769230769232,0.738235294117647,0.7320000000000001,0.7497142857142858,0.47776786393044485,0.1339869281045752,0.5793609219486643,1.0,0.75,1.0,1.0,0.5,0.41928864569083446,0.5,0.8042372881355933,0.0
1.0,0.935294117647059,0.7294736842105263,0.2923076923076924,0.7352941176470589,0.5636666666666666,0.8028571428571427,0.8419403755436501,0.36192810457516345,0.062336301728653745,0.3333333333333333,0.25,1.0,1.0,1.0,0.013679890560875513,1.0,0.20033898305084746,0.25
0.3333333333333333,0.7558823529411764,0.15771929824561398,0.4769230769230769,0.40588235294117647,0.2929999999999999,0.058428571428571385,0.8114679651583837,0.2173202614379085,0.010476689366160294,0.5,0.75,0.3333333333333333,0.0,0.25,0.8850889192886456,1.0,0.7040677966101695,0.5
0.6666666666666666,0.385294117647059,0.9670175438596491,0.10000000000000003,0.1323529411764706,0.616,0.504,0.11393944728745134,0.35212418300653603,0.3520167627029859,0.6666666666666666,0.75,1.0,0.0,0.5,0.7571819425444596,0.5,0.34779661016949154,0.25
0.0,0.6029411764705883,0.4491228070175438,0.6230769230769231,0.2,0.5556666666666666,0.20728571428571424,0.613349284402495,0.013888888888888895,0.8774227344159247,0.8333333333333333,0.25,0.6666666666666666,1.0,1.0,0.679890560875513,0.5,0.13237288135593223,0.75
0.6666666666666666,0.055882352941176494,0.06456140350877193,0.11538461538461542,0.8558823529411764,0.04266666666666663,0.2644285714285714,0.17892538340582,0.425653594771242,0.2179151388161341,1.0,0.0,0.6666666666666666,0.25,0.75,0.8187414500683995,1.0,0.29016949152542376,0.5
1.0,0.8176470588235296,0.7785964912280702,0.8461538461538459,0.9323529411764706,0.602,0.6991428571428571,0.3354725904349601,0.5588235294117648,0.3755893137768465,1.0,0.75,0.6666666666666666,0.5,0.25,0.5027359781121751,0.5,0.3503389830508475,0.75
0.6666666666666666,0.8735294117647059,0.7221052631578946,0.046153846153846156,0.3852941176470588,0.8190000000000001,0.7448571428571427,0.024586785952923008,0.17810457516339873,0.1540073336825563,0.5,0.25,0.6666666666666666,1.0,1.0,0.06976744186046512,0.5,0.27898305084745767,1.0
0.0,0.5588235294117649,0.09578947368421054,0.576923076923077,0.25588235294117645,0.6569999999999999,0.9282857142857142,0.3997183222569429,0.32271241830065367,0.892090099528549,0.8333333333333333,1.0,0.6666666666666666,0.25,0.5,0.49589603283173733,0.5,0.00016949152542372882,1.0
1.0,0.7147058823529413,0.28543859649122805,0.6230769230769231,0.16470588235294117,0.2513333333333333,0.04899999999999999,0.29512945572978144,0.2892156862745099,0.3247773703509691,0.3333333333333333,0.25,0.6666666666666666,0.25,1.0,0.7941176470588235,1.0,0.8535593220338984,0.75
0.6666666666666666,0.26764705882352957,0.6056140350877193,0.946153846153846,0.8764705882352941,0.842,0.2772857142857142,0.5567256562811336,0.4354575163398694,0.18700890518596125,0.3333333333333333,1.0,0.3333333333333333,0.5,0.5,0.4042407660738714,1.0,0.1728813559322034,0.75
1.0,0.5705882352941178,0.2756140350877193,0.8307692307692306,0.3235294117647059,0.0693333333333333,0.4161428571428571,0.5289259835714657,0.5285947712418302,0.19853326348873757,0.5,0.75,1.0,1.0,0.75,0.06361149110807113,0.5,0.7052542372881356,0.0
1.0,0.5117647058823531,0.6556140350877192,0.423076923076923,0.42647058823529416,0.2466666666666666,0.7917142857142856,0.08288687677799074,0.1421568627450981,0.4662126767941331,0.3333333333333333,0.0,1.0,0.25,0.75,0.0047879616963064295,0.5,0.7154237288135594,0.75
1.0,0.7647058823529416,0.12017543859649121,0.15384615384615385,0.3205882352941176,0.4989999999999999,0.07871428571428574,0.2790410153202284,0.3864379084967321,0.03457307490832897,0.5,0.25,1.0,1.0,0.5,0.0677154582763338,0.5,0.7340677966101695,0.0
1.0,0.9000000000000004,0.2957894736842105,0.4076923076923077,0.7205882352941176,0.8196666666666667,0.591,0.8641224978093954,0.36192810457516345,0.2205343111576742,0.0,1.0,0.6666666666666666,0.25,0.25,0.21477428180574554,1.0,0.4098305084745763,1.0
1.0,0.7029411764705884,0.06947368421052633,0.3153846153846154,0.17352941176470588,0.5009387193596797,0.3061428571428571,0.9736847369874085,0.5106209150326798,0.48349921424829756,1.0,0.75,1.0,0.25,0.5,0.4411764705882353,1.0,0.030338983050847458,0.25
1.0,0.9441176470588237,0.8082456140350877,0.6615384615384614,0.9647058823529412,0.8909999999999999,0.2405714285714286,0.1506615825967967,0.1707516339869281,0.8768988999476166,1.0,0.25,0.3333333333333333,1.0,0.75,0.44459644322845415,1.0,0.7291525423728814,0.5
0.0,0.8617647058823534,0.12280701754385964,0.6538461538461537,0.6264705882352941,0.8313333333333331,0.8499999999999999,0.20715317427610022,0.1339869281045752,0.9884756416972237,0.3333333333333333,0.0,1.0,0.5,1.0,0.1744186046511628,0.5,0.22881355932203393,0.25
